Printing events sorted by their type: 
************************************** 

 Event raise time = 490, type = PersonMoveEvent, source = Child1 - ID: 76.0
 Event raise time = 5610, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 7050, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 7890, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 8460, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 8570, type = OvenEvent, source = Child4 - ID: 79.0, target = Oven - ID: 42.0
 Event raise time = 8620, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 9260, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 9430, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 9880, type = OvenEvent, source = Mom - ID: 75.0, target = Oven - ID: 42.0
 Event raise time = 9940, type = OvenEvent, source = Child1 - ID: 76.0, target = Oven - ID: 42.0
 Event raise time = 620, type = MicrowaveEvent, source = Child1 - ID: 76.0, target = Microwave - ID: 56.0
 Event raise time = 720, type = CloseBlindsEvent, source = Child4 - ID: 79.0
 Event raise time = 1050, type = CloseBlindsEvent, source = Child4 - ID: 79.0
 Event raise time = 1110, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 1210, type = CloseBlindsEvent, source = Mom - ID: 75.0
 Event raise time = 1280, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 1420, type = CloseBlindsEvent, source = Child4 - ID: 79.0
 Event raise time = 1430, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 1940, type = CloseBlindsEvent, source = Child4 - ID: 79.0
 Event raise time = 2550, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 2870, type = CloseBlindsEvent, source = Dad - ID: 74.0
 Event raise time = 3920, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 3930, type = CloseBlindsEvent, source = Mom - ID: 75.0
 Event raise time = 4090, type = CloseBlindsEvent, source = Child4 - ID: 79.0
 Event raise time = 4190, type = CloseBlindsEvent, source = Dad - ID: 74.0
 Event raise time = 4300, type = CloseBlindsEvent, source = Dad - ID: 74.0
 Event raise time = 5400, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 5720, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 6570, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 6640, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 6660, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 6970, type = CloseBlindsEvent, source = Mom - ID: 75.0
 Event raise time = 7050, type = CloseBlindsEvent, source = Dad - ID: 74.0
 Event raise time = 8370, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 8470, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 8550, type = CloseBlindsEvent, source = Dad - ID: 74.0
 Event raise time = 9440, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 9450, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 9620, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 9750, type = CloseBlindsEvent, source = Mom - ID: 75.0
 Event raise time = 9760, type = CloseBlindsEvent, source = Child4 - ID: 79.0
 Event raise time = 0, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 0, type = SleepEvent, source = Mom - ID: 75.0
 Event raise time = 0, type = SleepEvent, source = Child1 - ID: 76.0
 Event raise time = 0, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 0, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 0, type = SleepEvent, source = Child4 - ID: 79.0
 Event raise time = 1440, type = SleepEvent, source = Mom - ID: 75.0
 Event raise time = 1440, type = SleepEvent, source = Child4 - ID: 79.0
 Event raise time = 1440, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 1450, type = SleepEvent, source = Child1 - ID: 76.0
 Event raise time = 1470, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 1490, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 2880, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 2880, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 2880, type = SleepEvent, source = Mom - ID: 75.0
 Event raise time = 2880, type = SleepEvent, source = Child4 - ID: 79.0
 Event raise time = 2920, type = SleepEvent, source = Child1 - ID: 76.0
 Event raise time = 2990, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 4320, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 4320, type = SleepEvent, source = Child1 - ID: 76.0
 Event raise time = 4330, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 4350, type = SleepEvent, source = Mom - ID: 75.0
 Event raise time = 4360, type = SleepEvent, source = Child4 - ID: 79.0
 Event raise time = 4380, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 4420, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 5760, type = SleepEvent, source = Child1 - ID: 76.0
 Event raise time = 5770, type = SleepEvent, source = Child4 - ID: 79.0
 Event raise time = 5770, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 5810, type = SleepEvent, source = Mom - ID: 75.0
 Event raise time = 5820, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 5860, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 7200, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 7230, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 7240, type = SleepEvent, source = Child4 - ID: 79.0
 Event raise time = 7240, type = SleepEvent, source = Mom - ID: 75.0
 Event raise time = 7260, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 7260, type = SleepEvent, source = Child1 - ID: 76.0
 Event raise time = 8640, type = SleepEvent, source = Dad - ID: 74.0
 Event raise time = 8670, type = SleepEvent, source = Child1 - ID: 76.0
 Event raise time = 8680, type = SleepEvent, source = Child4 - ID: 79.0
 Event raise time = 8690, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 8700, type = SleepEvent, source = Mom - ID: 75.0
 Event raise time = 8700, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 490, type = WorkEvent, source = Dad - ID: 74.0
 Event raise time = 490, type = WorkEvent, source = Mom - ID: 75.0
 Event raise time = 1930, type = WorkEvent, source = Mom - ID: 75.0
 Event raise time = 1960, type = WorkEvent, source = Dad - ID: 74.0
 Event raise time = 3370, type = WorkEvent, source = Dad - ID: 74.0
 Event raise time = 3370, type = WorkEvent, source = Mom - ID: 75.0
 Event raise time = 4810, type = WorkEvent, source = Dad - ID: 74.0
 Event raise time = 4840, type = WorkEvent, source = Mom - ID: 75.0
 Event raise time = 6260, type = WorkEvent, source = Dad - ID: 74.0
 Event raise time = 6300, type = WorkEvent, source = Mom - ID: 75.0
 Event raise time = 7730, type = WorkEvent, source = Mom - ID: 75.0
 Event raise time = 7750, type = WorkEvent, source = Dad - ID: 74.0
 Event raise time = 9130, type = WorkEvent, source = Dad - ID: 74.0
 Event raise time = 9190, type = WorkEvent, source = Mom - ID: 75.0
 Event raise time = 360, type = OpenBlindsEvent, source = House
 Event raise time = 370, type = OpenBlindsEvent, source = House
 Event raise time = 380, type = OpenBlindsEvent, source = House
 Event raise time = 390, type = OpenBlindsEvent, source = House
 Event raise time = 400, type = OpenBlindsEvent, source = House
 Event raise time = 410, type = OpenBlindsEvent, source = House
 Event raise time = 420, type = OpenBlindsEvent, source = House
 Event raise time = 430, type = OpenBlindsEvent, source = House
 Event raise time = 440, type = OpenBlindsEvent, source = House
 Event raise time = 450, type = OpenBlindsEvent, source = House
 Event raise time = 460, type = OpenBlindsEvent, source = House
 Event raise time = 470, type = OpenBlindsEvent, source = House
 Event raise time = 480, type = OpenBlindsEvent, source = House
 Event raise time = 490, type = OpenBlindsEvent, source = House
 Event raise time = 500, type = OpenBlindsEvent, source = House
 Event raise time = 510, type = OpenBlindsEvent, source = House
 Event raise time = 520, type = OpenBlindsEvent, source = House
 Event raise time = 530, type = OpenBlindsEvent, source = House
 Event raise time = 540, type = OpenBlindsEvent, source = House
 Event raise time = 550, type = OpenBlindsEvent, source = House
 Event raise time = 560, type = OpenBlindsEvent, source = House
 Event raise time = 570, type = OpenBlindsEvent, source = House
 Event raise time = 580, type = OpenBlindsEvent, source = House
 Event raise time = 590, type = OpenBlindsEvent, source = House
 Event raise time = 600, type = OpenBlindsEvent, source = House
 Event raise time = 610, type = OpenBlindsEvent, source = House
 Event raise time = 620, type = OpenBlindsEvent, source = House
 Event raise time = 630, type = OpenBlindsEvent, source = House
 Event raise time = 640, type = OpenBlindsEvent, source = House
 Event raise time = 650, type = OpenBlindsEvent, source = House
 Event raise time = 660, type = OpenBlindsEvent, source = House
 Event raise time = 670, type = OpenBlindsEvent, source = House
 Event raise time = 680, type = OpenBlindsEvent, source = House
 Event raise time = 690, type = OpenBlindsEvent, source = House
 Event raise time = 700, type = OpenBlindsEvent, source = House
 Event raise time = 710, type = OpenBlindsEvent, source = House
 Event raise time = 1800, type = OpenBlindsEvent, source = House
 Event raise time = 1810, type = OpenBlindsEvent, source = House
 Event raise time = 1820, type = OpenBlindsEvent, source = House
 Event raise time = 1830, type = OpenBlindsEvent, source = House
 Event raise time = 1840, type = OpenBlindsEvent, source = House
 Event raise time = 1850, type = OpenBlindsEvent, source = House
 Event raise time = 1860, type = OpenBlindsEvent, source = House
 Event raise time = 1870, type = OpenBlindsEvent, source = House
 Event raise time = 1880, type = OpenBlindsEvent, source = House
 Event raise time = 1890, type = OpenBlindsEvent, source = House
 Event raise time = 1900, type = OpenBlindsEvent, source = House
 Event raise time = 1910, type = OpenBlindsEvent, source = House
 Event raise time = 1920, type = OpenBlindsEvent, source = House
 Event raise time = 1930, type = OpenBlindsEvent, source = House
 Event raise time = 1940, type = OpenBlindsEvent, source = House
 Event raise time = 1950, type = OpenBlindsEvent, source = House
 Event raise time = 1960, type = OpenBlindsEvent, source = House
 Event raise time = 1970, type = OpenBlindsEvent, source = House
 Event raise time = 1980, type = OpenBlindsEvent, source = House
 Event raise time = 1990, type = OpenBlindsEvent, source = House
 Event raise time = 2000, type = OpenBlindsEvent, source = House
 Event raise time = 2010, type = OpenBlindsEvent, source = House
 Event raise time = 2020, type = OpenBlindsEvent, source = House
 Event raise time = 2030, type = OpenBlindsEvent, source = House
 Event raise time = 2040, type = OpenBlindsEvent, source = House
 Event raise time = 2050, type = OpenBlindsEvent, source = House
 Event raise time = 2060, type = OpenBlindsEvent, source = House
 Event raise time = 2070, type = OpenBlindsEvent, source = House
 Event raise time = 2080, type = OpenBlindsEvent, source = House
 Event raise time = 2090, type = OpenBlindsEvent, source = House
 Event raise time = 2100, type = OpenBlindsEvent, source = House
 Event raise time = 2110, type = OpenBlindsEvent, source = House
 Event raise time = 2120, type = OpenBlindsEvent, source = House
 Event raise time = 2130, type = OpenBlindsEvent, source = House
 Event raise time = 2140, type = OpenBlindsEvent, source = House
 Event raise time = 2150, type = OpenBlindsEvent, source = House
 Event raise time = 3240, type = OpenBlindsEvent, source = House
 Event raise time = 3250, type = OpenBlindsEvent, source = House
 Event raise time = 3260, type = OpenBlindsEvent, source = House
 Event raise time = 3270, type = OpenBlindsEvent, source = House
 Event raise time = 3280, type = OpenBlindsEvent, source = House
 Event raise time = 3290, type = OpenBlindsEvent, source = House
 Event raise time = 3300, type = OpenBlindsEvent, source = House
 Event raise time = 3310, type = OpenBlindsEvent, source = House
 Event raise time = 3320, type = OpenBlindsEvent, source = House
 Event raise time = 3330, type = OpenBlindsEvent, source = House
 Event raise time = 3340, type = OpenBlindsEvent, source = House
 Event raise time = 3350, type = OpenBlindsEvent, source = House
 Event raise time = 3360, type = OpenBlindsEvent, source = House
 Event raise time = 3370, type = OpenBlindsEvent, source = House
 Event raise time = 3380, type = OpenBlindsEvent, source = House
 Event raise time = 3390, type = OpenBlindsEvent, source = House
 Event raise time = 3400, type = OpenBlindsEvent, source = House
 Event raise time = 3410, type = OpenBlindsEvent, source = House
 Event raise time = 3420, type = OpenBlindsEvent, source = House
 Event raise time = 3430, type = OpenBlindsEvent, source = House
 Event raise time = 3440, type = OpenBlindsEvent, source = House
 Event raise time = 3450, type = OpenBlindsEvent, source = House
 Event raise time = 3460, type = OpenBlindsEvent, source = House
 Event raise time = 3470, type = OpenBlindsEvent, source = House
 Event raise time = 3480, type = OpenBlindsEvent, source = House
 Event raise time = 3490, type = OpenBlindsEvent, source = House
 Event raise time = 3500, type = OpenBlindsEvent, source = House
 Event raise time = 3510, type = OpenBlindsEvent, source = House
 Event raise time = 3520, type = OpenBlindsEvent, source = House
 Event raise time = 3530, type = OpenBlindsEvent, source = House
 Event raise time = 3540, type = OpenBlindsEvent, source = House
 Event raise time = 3550, type = OpenBlindsEvent, source = House
 Event raise time = 3560, type = OpenBlindsEvent, source = House
 Event raise time = 3570, type = OpenBlindsEvent, source = House
 Event raise time = 3580, type = OpenBlindsEvent, source = House
 Event raise time = 3590, type = OpenBlindsEvent, source = House
 Event raise time = 4680, type = OpenBlindsEvent, source = House
 Event raise time = 4690, type = OpenBlindsEvent, source = House
 Event raise time = 4700, type = OpenBlindsEvent, source = House
 Event raise time = 4710, type = OpenBlindsEvent, source = House
 Event raise time = 4720, type = OpenBlindsEvent, source = House
 Event raise time = 4730, type = OpenBlindsEvent, source = House
 Event raise time = 4740, type = OpenBlindsEvent, source = House
 Event raise time = 4750, type = OpenBlindsEvent, source = House
 Event raise time = 4760, type = OpenBlindsEvent, source = House
 Event raise time = 4770, type = OpenBlindsEvent, source = House
 Event raise time = 4780, type = OpenBlindsEvent, source = House
 Event raise time = 4790, type = OpenBlindsEvent, source = House
 Event raise time = 4800, type = OpenBlindsEvent, source = House
 Event raise time = 4810, type = OpenBlindsEvent, source = House
 Event raise time = 4820, type = OpenBlindsEvent, source = House
 Event raise time = 4830, type = OpenBlindsEvent, source = House
 Event raise time = 4840, type = OpenBlindsEvent, source = House
 Event raise time = 4850, type = OpenBlindsEvent, source = House
 Event raise time = 4860, type = OpenBlindsEvent, source = House
 Event raise time = 4870, type = OpenBlindsEvent, source = House
 Event raise time = 4880, type = OpenBlindsEvent, source = House
 Event raise time = 4890, type = OpenBlindsEvent, source = House
 Event raise time = 4900, type = OpenBlindsEvent, source = House
 Event raise time = 4910, type = OpenBlindsEvent, source = House
 Event raise time = 4920, type = OpenBlindsEvent, source = House
 Event raise time = 4930, type = OpenBlindsEvent, source = House
 Event raise time = 4940, type = OpenBlindsEvent, source = House
 Event raise time = 4950, type = OpenBlindsEvent, source = House
 Event raise time = 4960, type = OpenBlindsEvent, source = House
 Event raise time = 4970, type = OpenBlindsEvent, source = House
 Event raise time = 4980, type = OpenBlindsEvent, source = House
 Event raise time = 4990, type = OpenBlindsEvent, source = House
 Event raise time = 5000, type = OpenBlindsEvent, source = House
 Event raise time = 5010, type = OpenBlindsEvent, source = House
 Event raise time = 5020, type = OpenBlindsEvent, source = House
 Event raise time = 5030, type = OpenBlindsEvent, source = House
 Event raise time = 6120, type = OpenBlindsEvent, source = House
 Event raise time = 6130, type = OpenBlindsEvent, source = House
 Event raise time = 6140, type = OpenBlindsEvent, source = House
 Event raise time = 6150, type = OpenBlindsEvent, source = House
 Event raise time = 6160, type = OpenBlindsEvent, source = House
