Printing events sorted by their type: 
************************************** 

 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 740, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 3440, type = OpenBlindsEvent, source = House
 Event raise time = 3450, type = OpenBlindsEvent, source = House
 Event raise time = 3460, type = OpenBlindsEvent, source = House
 Event raise time = 3470, type = OpenBlindsEvent, source = House
 Event raise time = 3480, type = OpenBlindsEvent, source = House
 Event raise time = 3490, type = OpenBlindsEvent, source = House
 Event raise time = 3500, type = OpenBlindsEvent, source = House
 Event raise time = 3510, type = OpenBlindsEvent, source = House
 Event raise time = 3520, type = OpenBlindsEvent, source = House
 Event raise time = 3530, type = OpenBlindsEvent, source = House
 Event raise time = 3540, type = OpenBlindsEvent, source = House
 Event raise time = 3550, type = OpenBlindsEvent, source = House
 Event raise time = 3560, type = OpenBlindsEvent, source = House
 Event raise time = 3570, type = OpenBlindsEvent, source = House
 Event raise time = 3580, type = OpenBlindsEvent, source = House
 Event raise time = 3590, type = OpenBlindsEvent, source = House
 Event raise time = 4680, type = OpenBlindsEvent, source = House
 Event raise time = 4690, type = OpenBlindsEvent, source = House
 Event raise time = 4700, type = OpenBlindsEvent, source = House
 Event raise time = 4710, type = OpenBlindsEvent, source = House
 Event raise time = 4720, type = OpenBlindsEvent, source = House
 Event raise time = 4730, type = OpenBlindsEvent, source = House
 Event raise time = 4740, type = OpenBlindsEvent, source = House
 Event raise time = 4750, type = OpenBlindsEvent, source = House
 Event raise time = 4760, type = OpenBlindsEvent, source = House
 Event raise time = 4770, type = OpenBlindsEvent, source = House
 Event raise time = 4780, type = OpenBlindsEvent, source = House
 Event raise time = 4790, type = OpenBlindsEvent, source = House
 Event raise time = 4800, type = OpenBlindsEvent, source = House
 Event raise time = 4810, type = OpenBlindsEvent, source = House
 Event raise time = 4820, type = OpenBlindsEvent, source = House
 Event raise time = 4830, type = OpenBlindsEvent, source = House
 Event raise time = 4840, type = OpenBlindsEvent, source = House
 Event raise time = 4850, type = OpenBlindsEvent, source = House
 Event raise time = 4860, type = OpenBlindsEvent, source = House
 Event raise time = 4870, type = OpenBlindsEvent, source = House
 Event raise time = 4880, type = OpenBlindsEvent, source = House
 Event raise time = 4890, type = OpenBlindsEvent, source = House
 Event raise time = 4900, type = OpenBlindsEvent, source = House
 Event raise time = 4910, type = OpenBlindsEvent, source = House
 Event raise time = 4920, type = OpenBlindsEvent, source = House
 Event raise time = 4930, type = OpenBlindsEvent, source = House
 Event raise time = 4940, type = OpenBlindsEvent, source = House
 Event raise time = 4950, type = OpenBlindsEvent, source = House
 Event raise time = 4960, type = OpenBlindsEvent, source = House
 Event raise time = 4970, type = OpenBlindsEvent, source = House
 Event raise time = 4980, type = OpenBlindsEvent, source = House
 Event raise time = 4990, type = OpenBlindsEvent, source = House
 Event raise time = 5000, type = OpenBlindsEvent, source = House
 Event raise time = 5010, type = OpenBlindsEvent, source = House
 Event raise time = 5020, type = OpenBlindsEvent, source = House
 Event raise time = 5030, type = OpenBlindsEvent, source = House
 Event raise time = 6120, type = OpenBlindsEvent, source = House
 Event raise time = 6130, type = OpenBlindsEvent, source = House
 Event raise time = 6140, type = OpenBlindsEvent, source = House
 Event raise time = 6150, type = OpenBlindsEvent, source = House
 Event raise time = 6160, type = OpenBlindsEvent, source = House
 Event raise time = 6170, type = OpenBlindsEvent, source = House
 Event raise time = 6180, type = OpenBlindsEvent, source = House
 Event raise time = 6190, type = OpenBlindsEvent, source = House
 Event raise time = 6200, type = OpenBlindsEvent, source = House
 Event raise time = 6210, type = OpenBlindsEvent, source = House
 Event raise time = 6220, type = OpenBlindsEvent, source = House
 Event raise time = 6230, type = OpenBlindsEvent, source = House
 Event raise time = 6240, type = OpenBlindsEvent, source = House
 Event raise time = 6250, type = OpenBlindsEvent, source = House
 Event raise time = 6260, type = OpenBlindsEvent, source = House
 Event raise time = 6270, type = OpenBlindsEvent, source = House
 Event raise time = 6280, type = OpenBlindsEvent, source = House
 Event raise time = 6290, type = OpenBlindsEvent, source = House
 Event raise time = 6300, type = OpenBlindsEvent, source = House
 Event raise time = 6310, type = OpenBlindsEvent, source = House
 Event raise time = 6320, type = OpenBlindsEvent, source = House
 Event raise time = 6330, type = OpenBlindsEvent, source = House
 Event raise time = 6340, type = OpenBlindsEvent, source = House
 Event raise time = 6350, type = OpenBlindsEvent, source = House
 Event raise time = 6360, type = OpenBlindsEvent, source = House
 Event raise time = 6370, type = OpenBlindsEvent, source = House
 Event raise time = 6380, type = OpenBlindsEvent, source = House
 Event raise time = 6390, type = OpenBlindsEvent, source = House
 Event raise time = 6400, type = OpenBlindsEvent, source = House
 Event raise time = 6410, type = OpenBlindsEvent, source = House
 Event raise time = 6420, type = OpenBlindsEvent, source = House
 Event raise time = 6430, type = OpenBlindsEvent, source = House
 Event raise time = 6440, type = OpenBlindsEvent, source = House
 Event raise time = 6450, type = OpenBlindsEvent, source = House
 Event raise time = 6460, type = OpenBlindsEvent, source = House
 Event raise time = 6470, type = OpenBlindsEvent, source = House
 Event raise time = 7560, type = OpenBlindsEvent, source = House
 Event raise time = 7570, type = OpenBlindsEvent, source = House
 Event raise time = 7580, type = OpenBlindsEvent, source = House
 Event raise time = 7590, type = OpenBlindsEvent, source = House
 Event raise time = 7600, type = OpenBlindsEvent, source = House
 Event raise time = 7610, type = OpenBlindsEvent, source = House
 Event raise time = 7620, type = OpenBlindsEvent, source = House
 Event raise time = 7630, type = OpenBlindsEvent, source = House
 Event raise time = 7640, type = OpenBlindsEvent, source = House
 Event raise time = 7650, type = OpenBlindsEvent, source = House
 Event raise time = 7660, type = OpenBlindsEvent, source = House
 Event raise time = 7670, type = OpenBlindsEvent, source = House
 Event raise time = 7680, type = OpenBlindsEvent, source = House
 Event raise time = 7690, type = OpenBlindsEvent, source = House
 Event raise time = 7700, type = OpenBlindsEvent, source = House
 Event raise time = 7710, type = OpenBlindsEvent, source = House
 Event raise time = 7720, type = OpenBlindsEvent, source = House
 Event raise time = 7730, type = OpenBlindsEvent, source = House
 Event raise time = 7740, type = OpenBlindsEvent, source = House
 Event raise time = 7750, type = OpenBlindsEvent, source = House
 Event raise time = 7760, type = OpenBlindsEvent, source = House
 Event raise time = 7770, type = OpenBlindsEvent, source = House
 Event raise time = 7780, type = OpenBlindsEvent, source = House
 Event raise time = 7790, type = OpenBlindsEvent, source = House
 Event raise time = 7800, type = OpenBlindsEvent, source = House
 Event raise time = 7810, type = OpenBlindsEvent, source = House
 Event raise time = 7820, type = OpenBlindsEvent, source = House
 Event raise time = 7830, type = OpenBlindsEvent, source = House
 Event raise time = 7840, type = OpenBlindsEvent, source = House
 Event raise time = 7850, type = OpenBlindsEvent, source = House
 Event raise time = 7860, type = OpenBlindsEvent, source = House
 Event raise time = 7870, type = OpenBlindsEvent, source = House
 Event raise time = 7880, type = OpenBlindsEvent, source = House
 Event raise time = 7890, type = OpenBlindsEvent, source = House
 Event raise time = 7900, type = OpenBlindsEvent, source = House
 Event raise time = 7910, type = OpenBlindsEvent, source = House
 Event raise time = 9000, type = OpenBlindsEvent, source = House
 Event raise time = 9010, type = OpenBlindsEvent, source = House
 Event raise time = 9020, type = OpenBlindsEvent, source = House
 Event raise time = 9030, type = OpenBlindsEvent, source = House
 Event raise time = 9040, type = OpenBlindsEvent, source = House
 Event raise time = 9050, type = OpenBlindsEvent, source = House
 Event raise time = 9060, type = OpenBlindsEvent, source = House
 Event raise time = 9070, type = OpenBlindsEvent, source = House
 Event raise time = 9080, type = OpenBlindsEvent, source = House
 Event raise time = 9090, type = OpenBlindsEvent, source = House
 Event raise time = 9100, type = OpenBlindsEvent, source = House
 Event raise time = 9110, type = OpenBlindsEvent, source = House
 Event raise time = 9120, type = OpenBlindsEvent, source = House
 Event raise time = 9130, type = OpenBlindsEvent, source = House
 Event raise time = 9140, type = OpenBlindsEvent, source = House
 Event raise time = 9150, type = OpenBlindsEvent, source = House
 Event raise time = 9160, type = OpenBlindsEvent, source = House
 Event raise time = 9170, type = OpenBlindsEvent, source = House
 Event raise time = 9180, type = OpenBlindsEvent, source = House
 Event raise time = 9190, type = OpenBlindsEvent, source = House
 Event raise time = 9200, type = OpenBlindsEvent, source = House
 Event raise time = 9210, type = OpenBlindsEvent, source = House
 Event raise time = 9220, type = OpenBlindsEvent, source = House
 Event raise time = 9230, type = OpenBlindsEvent, source = House
 Event raise time = 9240, type = OpenBlindsEvent, source = House
 Event raise time = 9250, type = OpenBlindsEvent, source = House
 Event raise time = 9260, type = OpenBlindsEvent, source = House
 Event raise time = 9270, type = OpenBlindsEvent, source = House
 Event raise time = 9280, type = OpenBlindsEvent, source = House
 Event raise time = 9290, type = OpenBlindsEvent, source = House
 Event raise time = 9300, type = OpenBlindsEvent, source = House
 Event raise time = 9310, type = OpenBlindsEvent, source = House
 Event raise time = 9320, type = OpenBlindsEvent, source = House
 Event raise time = 9330, type = OpenBlindsEvent, source = House
 Event raise time = 9340, type = OpenBlindsEvent, source = House
 Event raise time = 9350, type = OpenBlindsEvent, source = House



Printing events sorted by its source
************************************** 



 Event raise time = 0, type = SleepEvent, source = Dad - ID: 58.0
 Event raise time = 490, type = WorkEvent, source = Dad - ID: 58.0
 Event raise time = 980, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 990, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 1000, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 1010, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 1050, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 1060, type = WatchTV, source = Dad - ID: 58.0, target = Television - ID: 34.0
 Event raise time = 1100, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 48.0
 Event raise time = 1130, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike2 - ID: 69.0
 Event raise time = 1200, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 48.0
 Event raise time = 1230, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike2 - ID: 69.0
 Event raise time = 1300, type = WatchTV, source = Dad - ID: 58.0, target = Television - ID: 40.0
 Event raise time = 1340, type = GoRunningEvent, source = Dad - ID: 58.0, target = legs
 Event raise time = 1410, type = GoRunningEvent, source = Dad - ID: 58.0, target = legs
 Event raise time = 1480, type = SleepEvent, source = Dad - ID: 58.0
 Event raise time = 1970, type = WorkEvent, source = Dad - ID: 58.0
 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 2500, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 2510, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike2 - ID: 69.0
 Event raise time = 2580, type = CloseBlindsEvent, source = Dad - ID: 58.0
 Event raise time = 2590, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 2600, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 2610, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 2620, type = GoRunningEvent, source = Dad - ID: 58.0, target = legs
 Event raise time = 2690, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 2700, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike1 - ID: 68.0
 Event raise time = 2770, type = CloseBlindsEvent, source = Dad - ID: 58.0
 Event raise time = 2780, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 48.0
 Event raise time = 2810, type = GoRunningEvent, source = Dad - ID: 58.0, target = legs
 Event raise time = 2880, type = SleepEvent, source = Dad - ID: 58.0
 Event raise time = 3370, type = WorkEvent, source = Dad - ID: 58.0
 Event raise time = 3860, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 3880, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 3870, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 3890, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike1 - ID: 68.0
 Event raise time = 3960, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 3970, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 4010, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike1 - ID: 68.0
 Event raise time = 4080, type = LightTurnOff, source = Dad - ID: 58.0, target = Light - ID: 30.0
 Event raise time = 4090, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike1 - ID: 68.0
 Event raise time = 4160, type = GoRunningEvent, source = Dad - ID: 58.0, target = legs
 Event raise time = 4230, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 4240, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 46.0
 Event raise time = 4270, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 4280, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike2 - ID: 69.0
 Event raise time = 4350, type = SleepEvent, source = Dad - ID: 58.0
 Event raise time = 4840, type = WorkEvent, source = Dad - ID: 58.0
 Event raise time = 5340, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 5330, type = OvenEvent, source = Dad - ID: 58.0, target = Oven - ID: 42.0
 Event raise time = 5350, type = GoRunningEvent, source = Dad - ID: 58.0, target = legs
 Event raise time = 5420, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 5430, type = WashingMachineEvent, source = Dad - ID: 58.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5470, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 5480, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike2 - ID: 69.0
 Event raise time = 5550, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 5560, type = PersonMoveEvent, source = Dad - ID: 58.0
 Event raise time = 5570, type = GoBikingEvent, source = Dad - ID: 58.0, target = Bike2 - ID: 69.0
